author_name,paper_id
Z Yang,1139301
S Lee,1139301
S Su,830335
H Lam,830335
J ArroyoFigueroa,830335
T Yu,830335
Z Yang,830335
S Su,1139303
H Lam,1139303
T Yu,1139303
S Lee,1139303
J Arroyo,1139303
B Thorndyke,835385
P Fishwick,835385
S Rajasekaran,835385
P Fishwick,834435
K Lee,834435
B Thorndyke,1139500
P Fishwick,1139500
K Lee,834448
P Fishwick,834448
P Fishwick,1139459
G Kim,1139491
P Fishwick,1139491
E Simoncelli,1130725
W Freeman,1130725
E Adelson,1130725
D Heeger,1130725
P Livadas,705882
S Croll,705882
P Livadas,276196
S Alden,276196
B Vemuri,1139458
C Mandal,1139458
A Cawsey,1130625
M Sc,1130625
P Bonnie,1130625
L Webber,1130625
P Ray,1130625
B Jones,1130625
M Sc,1130625
P Alison,1130625
R Szeliski,26262
S Kang,26262
F Azuola,448806
N Badler,448806
P Ho,448806
I Kakadiaris,448806
D Metaxas,448806
B Ting,448806
I Kakadiaris,85052
D Metaxas,85052
N Ioannis,44084
A Kakadiaris,44084
D Metaxas,44084
J Park,247349
D Metaxas,247349
L Axel,247349
J Park,73682
D Metaxas,73682
A Young,73682
L Axel,73682
I Dan,447491
M Singh,1154059
M Singh,1154058
M Farach,171954
S Kannan,171954
S Kannan,693143
T Warnow,693143
S Kannan,336171
T Warnow,336171
S Yooseph,336171
C Pelachaud,1105568
N Badler,1105568
M Steedman,1105568
C Pelachaud,431950
C VanOverveld,431950
C Seah,431950
C Pelachaud,217045
M Viaud,217045
H Yahia,217045
A Gertner,629462
A Gertner,102669
B Webber,102669
J Clarke,102669
A Gertner,1130620
B Webber,1130620
J Clarke,1130620
R Rymon,1130612
B Webber,1130612
J Clarke,1130612
R Washington,95513
J Kaye,1130621
D Metaxas,1130621
J Clarke,1130621
B Webber,1130621
J Kaye,116199
F Primiano,116199
J Metaxas,116199
M Marcus,6608
B Santorini,6608
M Marcinkiewicz,6608
R Washington,1130611
J Clarke,1130611
M Marcus,581551
G Kim,581551
M Ann,581551
R Marcinkiewicz,581551
A MacIntyre,581551
M Bies,581551
K Ferguson,581551
B Katz,581551
D Syme,428832
A Cant,1130166
M Ozols,1130166
A Cant,428829
M Ozols,428829
J Bates,126176
D Halls,126176
J Bacon,126176
B Pell,28430
G Beckworth,28430
G Beckworth,28430
P Garner,28430
G Wickham,66555
C Clelland,1123493
G Beckworth,1120230
B Garner,1120230
G Wickham,1117077
M Hobbs,1117077
D DePaoli,1117077
G Wickham,1105491
W Zhou,1106563
S Larcombe,1112265
D DePaoli,43495
D DePaoli,182974
A Goscinski,182974
G Wickham,182980
D DePaoli,182980
M Hobbs,182980
A Destexhe,1119358
T Sejnowski,1119358
T Thalamocortical,1119358
A Pouget,630890
T Sejnowski,630890
G Goodhill,49482
G Goodhill,1114153
S Finch,1114153
T Sejnowski,1114153
G Goodhill,1104689
D Willshaw,1104689
I Beverly,631015
R Sackler,631015
H Sompolinsky,631015
S Makeig,1108595
T Jung,1108595
M Lewicki,194223
T Sejnowski,194223
M Stensmo,105899
T Sejnowski,105899
M Stewart,1119508
B Martin,1119508
T Sejnowski,1119508
H Wechsler,1130680
P Phillips,1130680
V Bruce,1130680
S FogelmanSoulie,1130680
T Huang,1130680
F Marian,1130680
S Bartlett,1130680
T Sejnowski,1130680
M Bartlett,1105574
T Sejnowski,1105574
M Stewart,84817
P Bartlett,84817
T Viola,84817
B Sejnowski,84817
J Larsen,84817
J Hager,84817
P Ekman,84817
M Stewart,582139
B Terrence,582139
J Sejnowski,582139
M Gray,38284
A Pouget,38284
R Zemel,38284
S Nowlan,38284
T Sejnowski,38284
V Reflex,1107269
O Coenen,1107269
T Sejnowski,1107269
N Schraudolph,237521
T Sejnowski,237521
N Schraudolph,75695
T Sejnowski,75695
N Schraudolph,1120059
T Sejnowski,1120059
S Quartz,1123066
T Sejnowksi,1123066
A Tang,1117555
A Bartels,1117555
T Sejnowski,1117555
A Bell,2665
T Sejnowski,2665
A Bell,688824
Z Mainen,688824
M Tsodyks,688824
T Sejnowski,688824
A Bell,1132948
T Sejnowski,1132948
A Bell,237489
T Sejnowski,237489
A Schoter,1107496
D Schweizer,1107496
D Matt,1107496
L Wiskott,1154043
J Fellous,1154043
N Kruger,1154043
C VonDerMalsburg,1154043
R Bochum,1154043
L Wiskott,631052
T Sejnowski,631052
S Bird,1111112
M Poesio,610031
R Vieira,610031
S Joseph,1107808
D Willshaw,1107808
D Norman,5588
S Palmer,5588
S Palmer,5588
T Regier,5588
P Schyns,5588
G Murphy,5588
D Medin,5588
J Townsend,5588
A Treisman,5588
G Gelade,5588
A Treisman,5588
R Paterson,5588
P Wang,73119
P Wang,1112063
P Wang,1103969
P Wang,1103031
P Wang,1119216
P Wang,14429
P Wang,298769
P Wang,14430
P Wang,34082
P Wang,1103338
P Wang,34080
P Wang,14431
S Harold,1131625
W Thimbleby,1131625
S Inglis,1131625
I Witten,1131625
I Page,56278
W Luk,56278
H Jifeng,251340
I Page,251340
J Bowen,251340
J Bowen,90099
V Stavridou,90099
C Hoare,1128873
H Jifeng,1128873
A Sampaio,1128873
C Hoare,1153887
J Cussens,1024941
A Hunter,1024941
A Srinivasan,1024941
S Muggleton,1061840
D Michie,1061840
J Cussens,1105276
H Ahonen,335091
B Heikkinen,335091
O Heinonen,335091
J Jaakkola,335091
P Kilpelinen,335091
G Lindn,335091
H Mannila,335091
M Hiltunen,836351
S Mishra,22630
L Peterson,22630
R Schlichting,22630
T Richard,1139357
D Schlichting,1139357
E Tick,1139357
D Notkin,1139503
R Schlichting,1139503
D Guedes,1139431
U Manber,51989
M Smith,51989
B Gopal,51989
R Griswold,307324
G Townsend,307324
C Jeffery,1139322
P Homer,829529
R Schlichting,829529
S Write,1139300
C Mod,1139300
A Statustable,1139300
M Write,1139300
T Statustable,1139300
L Unlock,1139300
S Tid,1139300
M Write,1139300
T Statustable,1139300
J Smith,74644
D Smith,74644
A Segev,74644
A Shoshani,74644
A Segev,74644
A Shoshani,74644
M Leonard,74644
C Rolland,74644
F Bodart,74644
A Segev,74644
A Shoshani,74644
M Stonebraker,74644
T Teorey,74644
J Fry,74644
P Thompson,74644
G Thomas,74644
G Thompson,74644
C Chung,74644
E Barkmeyer,74644
F Carter,74644
M Templeton,74644
S Fox,74644
B Hartman,74644
J Spencer,14367
B Stroustrup,843611
K Sugiyama,843611
S Tagawa,843611
T Mitsuhiko,843611
R Tamassia,843611
D Battista,843611
J Vlissides,843611
M Linton,843611
P Asente,68540
S Card,68540
G Robertson,68540
J Mackinlay,68540
D Henderson,68540
C Jr,68540
T Henry,68540
T Henry,68540
S Hudson,68540
E Hutchins,68540
J Holland,68540
D Norman,68540
D Norman,68540
S Draper,68540
M Linton,68540
J Vlissides,68540
P Calder,68540
D Olsen,68540
G Robertson,68540
J Mackinlay,68540
S Card,68540
G Singh,68540
M Green,68540
K Sugiyama,68540
S Tagawa,68540
T Mitsuhiko,68540
P Szekely,68540
E Myers,629744
S Ahn,14479
R Snodgrass,14479
I Ahn,14479
M Soo,14479
R Snodgrass,14479
C Dyreson,14479
S Hsu,14479
R Stam,14479
R Snodgrass,14479
M Stonebraker,14479
L Rowe,14479
M Hirohama,14479
L Babai,1139272
W Kantor,1139272
E Luks,1139272
L Babai,1139272
M Deza,1139272
I Rosenberg,1139272
J Time,1139272
P Downey,829413
M Accetta,2053
R Baron,2053
D Golub,2053
R Rashid,2053
A Tevanian,2053
M Young,2053
T Anderson,2053
H Levy,2053
B Bershad,2053
E Lazowska,2053
B Bershad,2053
T Anderson,2053
E Lazowska,2053
H Levy,2053
R Fitzgerald,2053
R Rashid,2053
R Govindan,2053
D Anderson,2053
N Hutchinson,2053
L Peterson,2053
S Leffler,2053
M McKusick,2053
M Karels,2053
J Quarterman,2053
S Mullender,2053
G Rossum,2053
A Tanenbaum,2053
R Renesse,2053
H VanStaveren,2053
J Ousterhout,2053
M Schroeder,2053
M Burrows,2053
J Kececioglu,12212
E Myers,12212
C Dyreson,1139264
R Snodgrass,1139264
P Downey,1139259
R Pissinou,1139254
R Snodgrass,1139254
I Elmasri,1139254
M Mumick,1139254
T Ozsu,1139254
B Pernici,1139254
A Segev,1139254
B Theodoulidis,1139254
U Dayal,1139254
S Wu,1132047
U Manber,1132047
P Homer,829361
T Proebsting,1139247
B Whaley,1139247
D Lowenthal,829025
G Andrews,829025
G Myers,1139241
M Hiltunen,828879
R Muth,1139240
S Debray,1139240
S Debray,1139239
E Coffman,1139238
J Peter,1139238
J Downey,1139238
P Winkler,1139238
H Dan,1139235
O Spatscheck,218444
L Peterson,218444
R Sundaram,1139231
P Sarkar,1139230
A Datta,1139228
B Moon,1139228
K Ramamritham,1139228
H Thomas,1139228
I Viguier,1139228
S Baker,1139227
B Moon,1139227
Z Chen,1139569
R Schlichting,1139569
A Afjeh,369733
P Homer,369733
H Lewandowski,369733
J Reed,369733
R Schlichting,369733
P Homer,829362
R Schlichting,829362
L Brakmo,68126
L Peterson,68126
C Turner,114173
D Mosberger,114173
L Peterson,114173
P Druschel,77251
C Pu,1139502
H Massalin,1139502
J Ioannidis,1139502
J Purtilo,1139502
D Ritchie,1139502
M Shapiro,1139502
Y Gourhant,1139502
S Habert,1139502
L Mosseri,1139502
M Ruffin,1139502
C Valot,1139502
A Tanenbaum,1139502
D Tennenhouse,1139502
R VanRenesse,1139502
H VanStaveren,1139502
A Tanenbaum,1139502
H Zimmermann,1139502
W Zwaenepoel,1139502
C Turner,15915
L Peterson,15915
M Bailey,91
B Gopal,91
M Pagels,91
L Peterson,91
P Sarkar,91
L Peterson,21184
N Buchholz,21184
R Schlichting,21184
C Turner,837607
L Peterson,837607
O Sean,106
T Malley,106
A Montz,106
H Orman,43369
E Menze,43369
M Peterson,43369
E Arnould,54791
F Bitz,54791
E Cooper,54791
H Kanakia,54791
D Cheriton,54791
N Hutchinson,54791
L Peterson,54791
D Tennenhouse,54791
H Sudin,54791
R Williamson,54791
D Feldmeier,54791
R Caceres,54791
P Danzig,54791
S Jamin,54791
S Goldschmidt,54791
H Davis,54791
C Beckmann,54791
S Lumetta,1116070
D Culler,1116070
T Phelps,72119
T Phelps,1105752
F Brooks,1105752
J Ousterhout,25296
H Da,25296
D Costa,25296
J Harrison,25296
M Kunze,25296
J Thompson,25296
B Welch,386498
M Baker,386498
F Douglis,386498
J Hartman,386498
M Rosenblum,386498
J Ousterhout,386498
F Douglis,1007281
B Welch,1007281
J MottSmith,51596
J Ousterhout,24516
F Douglis,24516
J Hartman,936685
J Ousterhout,936685
M Baker,102252
J Ousterhout,102252
F Reynolds,43371
J Heller,43371
M Rosenblum,43371
J Ousterhout,43371
K Shirriff,43371
J Ousterhout,43371
M Louise,3950
G Baker,3950
F Douglis,47183
G Bracha,592
G Lindstrom,592
M Nelson,40476
B Welch,33117
F Douglis,15360
J Ousterhout,15360
M Nelson,432190
M Nelson,432190
E Gudes,601773
G Solotorevsky,601773
D Neiman,601773
V Lesser,601773
P Prosser,601773
C Conway,601773
M Muller,601773
G Solotorevsky,601773
E Gudes,601773
K Sycara,601773
F Roth,601773
N Sadeh,601773
M Fox,601773
M Yokoo,601773
E Durfee,601773
T Ishida,601773
R Hendley,1130416
N Drew,1130416
R Hendley,428446
N Drew,428446
A Wood,428446
R Beale,428446
W Langdon,593765
W Langdon,1129015
R Poli,1129015
W Langdon,1129051
R Poli,1129051
W Langdon,593859
R Poli,593859
W Langdon,593921
R Poli,1105492
W Langdon,1105492
O UnaMay,1105492
M Johnston,1129497
A Andersson,509379
P Davidsson,509379
J Linden,509379
H Bensusan,1125387
R Engels,1125388
C Theusinger,1125388
C GiraudCarrier,1125393
J Jelonek,1125386
C GiraudCarrier,68115
T Martinez,68115
C GiraudCarrier,47684
T Martinez,47684
C GiraudCarrier,321549
T Martinez,321549
A Selman,24399
K Regan,422241
B Schwentick,422241
S Revankar,1120433
D Sher,1120433
D Sher,1120433
C Cheung,1120433
S Fenner,33240
S Homer,33240
M Ogiwara,33240
A Selman,33240
J Choi,101907
K Regan,1112162
M Osorio,187817
B Jayaraman,187817
L Hemaspaandra,1104623
A Naik,1104623
M Ogiwara,1104623
A Selman,1104623
L Hemaspaandra,48100
A Hoene,48100
A Naik,48100
M Ogiwara,48100
A Selman,48100
T Thierauf,48100
J Wang,48100
R BarYehuda,1111723
V Dabholkar,1111723
K Govindarajan,1111723
D Sivakumar,1111723
A Naik,803138
K Regan,803138
D Sivakumar,803138
K Regan,20012
A Naik,204362
A Baveja,204362
R Batta,204362
J Caulkins,204362
J Cai,5709
W Fuchs,5709
D Kozen,5709
Z Liu,5709
J Cai,71409
A Naik,71409
A Selman,71409
I Ahmad,1113805
M Wu,1113805
J Yang,1113805
A Ghafoor,1113805
J Cai,1120428
M Hirsch,1120428
J Cai,1107417
S Chari,1107417
J Cai,814843
K Regan,213990
L Li,1121782
M Ogihara,1121782
K Regan,1121782
K Regan,304565
K Regan,1116313
W Shu,1103000
J Cai,1112469
P Cai,1112469
Y Zhu,1112469
K Regan,38505
D Sivakumar,38505
J Cai,38505
X He,1106446
K Regan,223753
D Sivakumar,223753
P Cai,1111718
J Cai,1111718
A Naik,1111718
M Zaionc,1111918
D Koepsell,470254
W Rapaport,470254
N JinYi,1102612
C Liu,1102612
J Cai,137675
D Sivakumar,137675
J Cai,137672
A Naik,137672
D Sivakumar,137672
M Wu,1106290
J Cai,1106186
K Regan,1119709
H Vollmer,1119709
J Cai,817721
M Ogihara,817721
P Slavk,76425
M Wu,1108025
S Chakravarty,404400
B Hall,404400
S Fenner,33238
F Green,33238
C University,33238
S Homer,33238
A Selman,33238
T Thierauf,33238
H De,33238
P Slavk,52810
G Ivanyos,1121552
S Ravikumar,1909
D Sivakumar,1909
S Chakravarty,964806
P Thadikaran,964806
V Dabholkar,1105352
S Chakravarty,1105352
L Boxer,1010933
R Miller,1010933
A RauChaplin,1010933
M Wu,1122689
W Shu,1122689
S Chakravarty,1110559
J Belanger,56123
A Pavan,56123
J Wang,56123
J Cai,1102423
A Pavan,1105000
A Selman,1105000
A Naik,1103928
C John,1103928
D Rogers,1103928
J Royer,1103928
A Selman,1103928
W Rapaport,1121135
S Shapiro,1107503
A Campbell,138061
S Shapiro,138061
C Seitz,125013
J Seizovic,125013
W Su,125013
C Seitz,125013
W Athas,125013
C Flaig,125013
A Martin,125013
J Seizovic,125013
C Steele,125013
W Su,125013
A Lin,1136141
H Burgdorff,1136141
S Jajodia,1136141
F Springsteel,1136141
Y Zalcstein,1136141
G Chen,1136141
M Yu,1136141
L Liu,1136141
W Chen,1136141
J Udding,1136141
D Gries,1136141
J VanDeSnepscheut,1136141
E Dijkstra,1136140
A Martin,1136140
S Burns,1136140
T Lee,1136140
D Borkovic,1136140
P Hazewindus,1136140
A Martin,1136140
C Mead,1136140
L Conway,1136140
K Fleischer,1136137
L Tesler,862853
H Michael,862853
D Tiemann,862853
A Chien,862853
W Horwat,862853
W Dally,862853
C Seitz,41857
C Chapter,41857
J Seizovic,41857
J Seizovic,41857
J Simpson,41857
K Smith,41857
A Chatterjee,41857
A Spector,41857
Y Paker,41857
M Bozyigit,41857
T Stiemerling,41857
T Wilkinson,41857
F Wieland,41857
P Reiher,41857
D Jefferson,41857
N Boden,754891
U Binau,755426
B Stroustrup,30921
J Shopiro,30921
A Chien,30921
W Horwat,30921
W Dally,30921
H Peter,1136119
D Laidlaw,753168
M Allen,424340
D Tildesley,424340
K Esselink,424340
P Hilbers,424340
K Esselink,424340
B Smit,424340
P Hilbers,424340
J Johan,424340
J Lukkien,424340
J VanDeSnepscheut,424340
S Plimpton,424340
G Heffelfinger,424340
C Seitz,424340
J Seizovic,424340
W Su,424340
K Rustan,755660
M Leino,755660
P Hatcher,282286
M Quinn,282286
P Hatcher,282286
M Quinn,282286
A Lapadula,282286
B Seevers,282286
R Anderson,282286
R Jones,282286
W Hillis,282286
G Steele,282286
M Metcalf,282286
J Reid,282286
J Thornley,755887
A Mani,1136101
J Misra,1136101
K Mani,1136101
S Jones,1136101
B Bartlett,1136101
I Foster,1136101
S Strand,1136101
I Foster,1136101
S Tuecke,1136101
J Thornley,1136101
J Thornley,1136101
D Kirk,1136100
B Moret,717681
H Shapiro,717681
B Shneiderman,717681
D Volpano,717681
R Kieburtz,717681
C Thompson,57323
A Harry,57323
J Veendrick,57323
P Sivilotti,752673
C Hoare,7375
C Jones,7375
C Seitz,13382
W Athas,13382
C Flaig,13382
A Martin,13382
J Seizovic,13382
C Steele,13382
W Su,13382
A Oppenheim,233026
R Schafer,233026
C Hoare,233026
C Seitz,233026
W Athas,233026
C Flaig,233026
A Martin,233026
J Seizovic,233026
C Steele,233026
C Seitz,233026
J Seizovic,233026
W Su,233026
J Seizovic,233026
J Seizovic,233026
E Shapiro,233026
K Stuart,233026
A Smith,233026
C Steele,233026
L Sterling,233026
E Shapiro,233026
P Chisholm,86162
M Manasse,755036
C Nelson,755036
A Martin,755036
J VanDeSnepscheut,755036
J Tierno,464733
A Martin,464733
D Borkovic,464733
T Lee,464733
L Innerproduct,464733
V backward,464733
C Matrix,464733
S Float,464733
S Float,464733
S Float,464733
S Float,464733
S Float,464733
A Size,464733
A Row,464733
A Column,464733
S Float,464733
A Size,464733
E Dijkstra,754674
D Gries,754674
V Proxac,754674
N Wirth,754674
D Maskit,90366
A Heirich,1136059
F Bodin,15609
P Beckman,15609
D Gannon,15609
S Narayana,15609
S Yang,15609
K Chandy,15609
I Foster,15609
K Kennedy,15609
C Koelbel,15609
C Tseng,15609
B Chapman,15609
P Mehrotra,15609
J VanRosendale,15609
H Zima,15609
D Dabdub,15609
J Seinfeld,15609
I Foster,15609
B Avalani,15609
A Choudhary,15609
M Xu,15609
I Foster,15609
K Chandy,15609
R Mirchandaney,15609
J Saltz,15609
R Smith,15609
D Nicol,15609
K Crowley,15609
D Pullin,15609
A Skjellum,15609
A Skjellum,15609
S Smith,15609
C Still,15609
A Leung,15609
M Morari,15609
G Fox,15609
M Kaufmann,15609
E VanDeVelde,15609
D Volpano,15609
R Kieburtz,15609
T Biggerstaff,15609
A Perlis,15609
R Duda,63182
P Hart,63182
K Hertz,63182
A Krough,63182
R Palmer,63182
S Jacoby,63182
J Kowalik,63182
J Pizzo,63182
D Rumelhart,63182
J McClelland,63182
R Williams,63182
K Rustan,1136049
M Leino,1136049
E Bax,747731
R Manohar,892962
K Rustan,892962
M Leino,892962
P Bjorstad,1136043
W Coughran,1136043
E Grosse,1136043
P Carlin,1136043
C Kesselman,1136043
K Mani,1136043
P Carlin,1136043
T Zavisca,1136043
P Carlin,1136043
P Sivilotti,1136043
P Carlin,1136043
V Kumar,1136043
P Sivilotti,1136043
C Thekkath,1136043
H Levy,1136043
E VanDeVelde,1136043
B Abeysundara,1136043
A Kamal,1136043
M Accetta,2462
R Baron,2462
W Bolosky,2462
D Golub,2462
R Rashid,2462
A Tevanian,2462
M Young,2462
E Cooper,2462
R Draves,2462
A Silberschatz,2462
J Peterson,2462
P Galvin,2462
J Goldsmith,1136039
H Peter,1154349
J Tierno,379875
A Martin,379875
S Kryukova,754326
K Mani,754326
M Rieffel,753501
J Watts,773926
W Ackerman,752659
E Dijkstra,752659
J Gosling,752659
B Joy,752659
G Steele,752659
A Martin,752659
P Sivilotti,752659
P Carlin,752659
J Thornley,752659
Y Zadik,1136003
S Gimelshein,753506
G Markelov,753506
M Rieffel,753506
K Mani,345995
E Schooler,345995
M Abadi,4996
L Lamport,4996
T BernersLee,4996
R Cailliau,4996
J Groff,4996
B Pollermann,4996
K Chandy,4996
K Chandy,4996
J Misra,4996
K Chandy,4996
A Rifkin,4996
J Gosling,4996
B Joy,4996
G Steele,4996
R Manohar,4996
P Sivilotti,4996
K Chandy,4996
B Nelson,753507
F Sponsor,753507
D Taylor,753507
B Massingill,1154346
G Davis,752639
B Massingill,752639
A Rifkin,752668
B Massingill,752668
B Massingill,766384
K Mani,766384
R Ramamoorthi,1135983
C Ball,1135983
A Barr,1135983
R Ramamoorthi,889755
A Barr,889755
K Mani,53072
J Chandy,53072
A Kiniry,53072
D Rifkin,53072
W Zimmerman,53072
L Weisman,53072
E Bax,753047
Z Cataltepe,753047
J VapnikChervonenkis,753047
G Gornowicz,1135978
D Laidlaw,1135978
J Shan,1135978
D Lang,1135978
P Dimotakis,1135978
D Laidlaw,1135977
K Fleischer,1135977
A Barr,1135977
E Bax,753264
D Zimmerman,752332
B Rothstein,752332
Y Kaganovich,752332
K Pham,752332
E Bax,753265
B Chow,1135970
E Bax,1135957
Z Cataltepe,1135955
Y AbuMostafa,1135955
M MagdonIsmail,1135955
J Kiniry,759327
D Zimmerman,752331
A Heirich,1135863
P Osmon,1112232
K Murray,1112232
A Whitcroft,1112232
T Wilkinson,1112232
N Williams,1112232
C Paredis,1114484
H Benjamin,1114484
P Brown,1114484
B Nelson,745841
P Khosla,745841
N Papanikolopoulos,825778
B Nelson,825778
P Khosla,825778
J Quinlan,6939
S Wermter,309235
V Weber,309235
D Golub,276464
R Draves,276464
M Young,5266
A Tevanian,5266
R Rashid,5266
D Golub,5266
J Eppinger,5266
J Chew,5266
W Bolosky,5266
D Black,5266
R Baron,5266
D Golub,2485
R Dean,2485
A Forin,2485
R Rashid,2485
P Guedes,467818
D Julin,467818
A Tevanian,84741
R Jr,84741
D Rashid,84741
D Golub,84741
E Black,84741
M Young,84741
D Black,3011
D Golub,3011
K Hauth,3011
A Tevanian,3011
R Sanzi,3011
A Forin,7513
J Barrera,7513
M Young,7513
R Rashid,7513
A Forin,7513
J Barrera,7513
M Young,7513
R Rashid,7513
D Black,51
E Cooper,1152794
R Draves,1152794
E Elnozahy,5236
W Zwaenepoel,5236
A Bhide,1114198
E Elnozahy,1114198
S Morgan,1114198
L Fosdick,1140017
L Fosdick,1140021
C Schauble,1140025
E Jessup,1140037
L Fosdick,847683
L Fosdick,847221
E Jessup,847221
L Fosdick,1125616
C Schauble,1125616
E Jessup,1125616
L Fosdick,847491
E Jessup,847491
D Grunwald,30057
H Srinivasan,30057
C Mic,125104
M Bowman,125104
P Danzig,125104
D Hardy,125104
P Michael,125104
F Schwartz,125104
R Henderson,234424
B Zorn,234424
S Brandt,1140104
G Nutt,1140104
K Klingenstein,1140104
S Siewert,849510
G Nutt,849510
M Humphrey,849510
J Cook,655845
A Wolf,655845
J Cook,855678
L Votta,855678
A Wolf,855678
D Compare,856490
P Inverardi,856490
A Wolf,856490
C Reid,855704
T Fuggetta,855704
A Wolf,855704
J Cook,855681
A Wolf,855681
A Carzaniga,1140446
A Fuggetta,1140446
R Hall,1140446
D Heimbigner,1140446
A VanDerHoek,1140446
A Wolf,1140446
A Carzaniga,1140446
A Fuggetta,1140446
R Hall,1140446
D Heimbigner,1140446
A VanDerHoek,1140446
A Wolf,1140446
P Inverardi,1140437
A Wolf,1140437
D Yankelevich,1140437
D Rosenblum,240564
A Wolf,240564
P Inverardi,855841
A Wolf,855841
D Yankelevich,855841
A VanDerHoek,284439
R Hall,284439
D Heimbigner,284439
A Wolf,284439
P Devanbu,501146
D Rosenblum,501146
A Wolf,501146
R Hall,1140430
D Heimbigner,1140430
A Wolf,1140430
A Wolf,55340
D Rosenblum,55340
J Cook,151027
A Wolf,151027
C DeBoor,1116944
R DeVore,1116944
A Ron,1116944
J Cook,1005540
A Wolf,1005540
D Richardson,1140586
A Wolf,1140586
D Heimbigner,1140658
A Wolf,1140658
J Doppke,1140646
D Heimbigner,1140646
A Wolf,1140646
J Cook,1140661
A Wolf,1140661
A Wolf,1140579
D Perry,6452
A Wolf,6452
D Perry,6452
A Wolf,6452
P Devanbu,284968
D Rosenblum,284968
A Wolf,284968
P Inverardi,26449
A Wolf,26449
R Byrd,702299
E Eskow,702299
A VanDerHoek,702299
R Schnabel,702299
C Shao,702299
Z Zou,702299
A VanDerHoek,856740
P Schnabel,856740
D Trienekens,856740
S Singh,628260
J Loch,1119953
S Singh,1119953
P Dayan,6170
S Singh,6170
S Singh,153598
P Dayan,153598
B Kadhim,860080
W Waite,860080
S Singh,7432
D Cohn,7432
S Singh,28487
M EscobarMolano,563530
R Hull,563530
D Jacobs,563530
G Zhou,426979
R Hull,426979
A Roger,426979
K Fgzhou,426979
R Hull,4570
G Zhou,4570
J Stafford,1140501
